Period,PlayerA,PlayerB,ColorA,ColorB,AmountSentA->B,AmountTakeA<-B,TimesTakenA<-B,TotalAmountSentA->B,TotalAmountTakeA<-B,TotalTimesTakenA<-B,AmountCapturedA,SideA,HealthA,TotalSideLeftA,TotalSideRightA,TotalTimeSentA->B>18,AmountSentA->Others,AmountTakeA<-Others,TimesTakenA<-Others,AmountSentOthers->A,AmountTakeOthers<-A,TimesTakenOthers<-A,TotalAmountSentA->Others,TotalAmountTakeA<-Others,TotalTimesTakenA<-Others,TotalAmountSentOthers->A,TotalAmountTakeOthers<-A,TotalTimesTakenOthers<-A,AmountSentB->A,AmountTakeB<-A,TimesTakenB<-A,TotalAmountSentB->A,TotalAmountTakeB<-A,TotalTimesTakenB<-A,AmountCapturedB,SideB,HealthB,TotalSideLeftB,TotalSideRightB,TotalTimeSentB->A>18,AmountSentB->Others,AmountTakeB<-Others,TimesTakenB<-Others,AmountSentOthers->B,AmountTakeOthers<-B,TimesTakenOthers<-B,TotalAmountSentB->Others,TotalAmountTakeB<-Others,TotalTimesTakenB<-Others,TotalAmountSentOthers->B,TotalAmountTakeOthers<-B,TotalTimesTakeOthers<-B,APotNearBPot,HealthLostAFromB,HealthLostBFromA,TugsStartedA->B,TugsStartedA<-B,TimesAHelpedBTug,TimesBHelpedATug,TimesAHurtBTug,TimesBHurtATug,HealthALostForB,HealthBLostForA
13,4,2,Green,Red,0,0,0,0,0,0,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
13,4,3,Green,Yellow,0,0,0,0,48,3,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,12,60,4,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
13,4,5,Green,Purple,0,0,0,0,0,0,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
13,4,6,Green,Orange,0,0,0,0,0,0,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
13,5,1,Purple,Blue,0,0,0,0,0,0,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
13,5,2,Purple,Red,0,0,0,0,0,0,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
13,5,3,Purple,Yellow,0,0,0,0,0,0,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
13,5,4,Purple,Green,0,0,0,0,0,0,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
13,5,6,Purple,Orange,0,0,0,11,14,2,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,10,24,2,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
13,6,1,Orange,Blue,0,0,0,0,0,0,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
13,6,2,Orange,Red,0,0,0,0,0,0,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
13,6,3,Orange,Yellow,0,0,0,0,0,0,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
13,6,4,Orange,Green,0,0,0,0,0,0,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
13,6,5,Orange,Purple,0,0,0,10,24,2,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,11,14,2,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
14,1,2,Blue,Red,0,0,0,12,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,12,0,0,24,0,0,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
14,1,3,Blue,Yellow,0,0,0,12,30,3,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,0,0,0,14,20,2,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
14,1,4,Blue,Green,0,0,0,12,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,0,0,0,48,76,4,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
14,1,5,Blue,Purple,0,0,0,0,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,0,0,0,0,0,0,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
14,1,6,Blue,Orange,0,0,0,0,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,0,0,0,0,0,0,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
14,2,1,Red,Blue,12,0,0,24,0,0,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,0,0,0,12,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,false,0,0,0,0,0,0,0,0,0,0,
14,2,3,Red,Yellow,0,0,0,0,34,3,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,0,0,0,12,18,1,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
14,2,4,Red,Green,0,0,0,0,0,0,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,0,0,0,0,0,0,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
14,2,5,Red,Purple,0,0,0,0,0,0,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,0,0,0,0,0,0,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
14,2,6,Red,Orange,0,0,0,0,0,0,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,0,0,0,0,0,0,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
14,3,1,Yellow,Blue,0,0,0,14,20,2,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,0,0,0,12,30,3,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,false,0,0,0,0,0,0,0,0,0,0,
14,3,2,Yellow,Red,0,0,0,12,18,1,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,0,0,0,0,34,3,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
14,3,4,Yellow,Green,0,0,0,12,60,4,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,2,0,0,0,48,3,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
14,3,5,Yellow,Purple,0,0,0,0,0,0,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,0,0,0,0,0,0,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
14,3,6,Yellow,Orange,0,0,0,0,0,0,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,0,0,0,0,0,0,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
14,4,1,Green,Blue,0,0,0,48,76,4,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,0,0,0,12,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,false,0,0,0,0,0,0,0,0,0,0,
14,4,2,Green,Red,0,0,0,0,0,0,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
14,4,3,Green,Yellow,2,0,0,0,48,3,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,0,0,0,12,60,4,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
14,4,5,Green,Purple,0,0,0,0,0,0,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
14,4,6,Green,Orange,0,0,0,0,0,0,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
14,5,1,Purple,Blue,0,0,0,0,0,0,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,false,0,0,0,0,0,0,0,0,0,0,
14,5,2,Purple,Red,0,0,0,0,0,0,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
14,5,3,Purple,Yellow,0,0,0,0,0,0,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
14,5,4,Purple,Green,0,0,0,0,0,0,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
14,5,6,Purple,Orange,0,0,0,11,14,2,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,10,24,2,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
14,6,1,Orange,Blue,0,0,0,0,0,0,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,86,96,6,false,0,0,0,0,0,0,0,0,0,0,
14,6,2,Orange,Red,0,0,0,0,0,0,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,24,left,92.5,336,0,0,12,0,0,0,0,0,24,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
14,6,3,Orange,Yellow,0,0,0,0,0,0,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,0,left,81.5,336,0,0,0,0,0,2,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
14,6,4,Orange,Green,0,0,0,0,0,0,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,48,left,51,408,0,0,2,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
14,6,5,Orange,Purple,0,0,0,10,24,2,48,left,39,360,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,11,14,2,48,left,16,288,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
15,1,2,Blue,Red,0,0,0,12,0,0,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,36,0,0,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,1,0,0,0,0,
15,1,3,Blue,Yellow,0,0,0,12,30,3,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,14,20,2,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
15,1,4,Blue,Green,0,0,0,12,0,0,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,48,76,4,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,false,2,2,1,0,0,0,0,0,0,0,
15,1,5,Blue,Purple,0,0,0,0,0,0,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,0,0,0,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
15,1,6,Blue,Orange,0,0,0,0,0,0,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,0,0,0,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
15,2,1,Red,Blue,0,0,0,36,0,0,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,12,0,0,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,1,0,0,0,0,0,
15,2,3,Red,Yellow,0,0,0,0,34,3,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,12,18,1,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
15,2,4,Red,Green,0,0,0,0,0,0,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,false,0,0,0,0,0,0,1,0,0,0,
15,2,5,Red,Purple,0,0,0,0,0,0,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
15,2,6,Red,Orange,0,0,0,0,0,0,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
15,3,1,Yellow,Blue,0,0,0,14,20,2,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,0,0,0,12,30,3,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
15,3,2,Yellow,Red,0,0,0,12,18,1,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,0,0,0,0,34,3,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
15,3,4,Yellow,Green,0,12,1,12,60,4,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,0,0,0,2,48,3,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,false,0.5,0.5,1,0,0,0,0,0,0,0,
15,3,5,Yellow,Purple,0,0,0,0,0,0,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,0,0,0,0,0,0,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
15,3,6,Yellow,Orange,0,0,0,0,0,0,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,0,0,0,0,0,0,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
15,4,1,Green,Blue,0,0,0,48,76,4,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,0,0,0,12,0,0,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,2,2,0,1,0,0,0,0,0,0,
15,4,2,Green,Red,0,0,0,0,0,0,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,0,0,0,0,0,0,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,1,0,0,
15,4,3,Green,Yellow,0,0,0,2,48,3,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,0,12,1,12,60,4,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,false,0.5,0.5,0,1,0,0,0,0,0,0,
15,4,5,Green,Purple,0,0,0,0,0,0,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,0,0,0,0,0,0,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
15,4,6,Green,Orange,0,0,0,0,0,0,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,0,0,0,0,0,0,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
15,5,1,Purple,Blue,0,0,0,0,0,0,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,0,0,0,0,0,0,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
15,5,2,Purple,Red,0,0,0,0,0,0,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,0,0,0,0,0,0,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
15,5,3,Purple,Yellow,0,0,0,0,0,0,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,0,0,0,0,0,0,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
15,5,4,Purple,Green,0,0,0,0,0,0,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,0,0,0,0,0,0,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
15,5,6,Purple,Orange,0,0,0,11,14,2,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,10,0,0,10,24,2,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,false,7.5,7.5,1,0,0,0,0,0,0,0,
15,6,1,Orange,Blue,0,0,0,0,0,0,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,0,left,90,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
15,6,2,Orange,Red,0,0,0,0,0,0,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,0,left,84.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
15,6,3,Orange,Yellow,0,0,0,0,0,0,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,0,left,85,336,0,0,0,12,1,0,0,0,38,98,7,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
15,6,4,Orange,Green,0,0,0,0,0,0,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,48,left,52.5,456,0,0,0,0,0,0,12,1,50,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
15,6,5,Orange,Purple,10,0,0,10,24,2,24,left,35.5,408,0,0,10,0,0,0,0,0,10,24,2,11,14,2,0,0,0,11,14,2,0,left,10.5,336,0,0,0,0,0,10,0,0,11,14,2,10,24,2,false,7.5,7.5,0,1,0,0,0,0,0,0,
16,1,2,Blue,Red,0,0,0,12,0,0,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,36,0,0,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
16,1,3,Blue,Yellow,0,0,0,12,30,3,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,14,20,2,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
16,1,4,Blue,Green,0,0,0,12,0,0,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,48,76,4,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
16,1,5,Blue,Purple,0,0,0,0,0,0,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,0,0,0,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,false,0,0,0,0,0,0,0,0,0,0,
16,1,6,Blue,Orange,0,0,0,0,0,0,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,0,0,0,0,0,0,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
16,2,1,Red,Blue,0,0,0,36,0,0,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,12,0,0,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
16,2,3,Red,Yellow,0,0,0,0,34,3,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,12,18,1,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
16,2,4,Red,Green,0,0,0,0,0,0,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
16,2,5,Red,Purple,0,0,0,0,0,0,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,false,0,0,0,0,0,0,0,0,0,0,
16,2,6,Red,Orange,0,0,0,0,0,0,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,0,0,0,0,0,0,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
16,3,1,Yellow,Blue,0,0,0,14,20,2,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,12,30,3,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
16,3,2,Yellow,Red,0,0,0,12,18,1,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,34,3,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
16,3,4,Yellow,Green,0,0,0,12,72,5,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,2,48,3,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
16,3,5,Yellow,Purple,0,0,0,0,0,0,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,0,0,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,false,0,0,0,0,0,0,0,0,0,0,
16,3,6,Yellow,Orange,0,0,0,0,0,0,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,0,0,0,0,0,0,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
16,4,1,Green,Blue,0,0,0,48,76,4,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,12,0,0,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
16,4,2,Green,Red,0,0,0,0,0,0,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
16,4,3,Green,Yellow,0,0,0,2,48,3,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,12,72,5,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
16,4,5,Green,Purple,0,0,0,0,0,0,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,false,0,0,0,0,0,0,0,0,0,0,
16,4,6,Green,Orange,0,0,0,0,0,0,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,0,0,0,0,0,0,0,left,37,432,0,0,0,20,1,0,0,0,20,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
16,5,1,Purple,Blue,0,0,0,0,0,0,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,0,0,0,0,0,0,24,left,94,240,0,0,0,0,0,0,0,0,36,30,3,98,96,6,false,0,0,0,0,0,0,0,0,0,0,
16,5,2,Purple,Red,0,0,0,0,0,0,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,0,0,0,0,0,0,24,left,88.5,360,0,0,0,0,0,0,0,0,36,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
16,5,3,Purple,Yellow,0,0,0,0,0,0,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,0,0,0,0,0,0,24,left,89,336,0,0,0,0,0,0,0,0,38,110,8,14,112,9,false,0,0,0,0,0,0,0,0,0,0,
16,5,4,Purple,Green,0,0,0,0,0,0,48,left,12,336,0,0,0,0,0,0,20,1,11,14,2,20,24,2,0,0,0,0,0,0,0,left,44.5,504,0,0,0,0,0,0,0,0,50,124,7,24,72,5,false,0,0,0,0,0,0,0,0,0,0,
